trip_id,bus_id,route_id,stop_id,stop_name,arrival_time_scheduled,arrival_time_actual,departure_time_scheduled,departure_time_actual,passenger_count_boarding,passenger_count_alighting,day_of_week,date,weather_condition
TRIP_489,MH-BUS-6,MUM_Route_A,STOP_15,Borivali,04:28:04,04:30:04,02:30:39,02:40:39,20.0,18.0,Monday,2024-06-03,Sunny
TRIP_490,MH-BUS-3,MUM_Route_B,STOP_19,Mulund,02:57:17,,08:07:25,08:07:25,48.0,9.0,Monday,2024-07-18,Rainy
TRIP_491,MH-BUS-8,MUM_Route_C,STOP_5,Kharghar,20:52:38,20:47:38,06:00:53,,,13.0,Monday,2024-07-03,Sunny
TRIP_492,MH-BUS-8,MUM_Route_C,STOP_2,Panvel,07:56:45,08:03:45AM,03:53:20,04:03:20,42.0,19.0,Tuesday,2024-06-16,PARTLY CLOUDY
TRIP_493,MH-BUS-3,MUM_Route_E,STOP_13,Panvel,18:00:27,,08:10:38,08:10:38,9.0,29.0,Thursday,2024-06-24,partly cloudy
TRIP_494,MH-BUS-7,MUM_Route_A,STOP_3,Nerul,15:06:21,15:02:21,03:08:23,,50.0,23.0,Tuesday,2024-08-05,Rainy
TRIP_495,MH-BUS-4,MUM_Route_E,STOP_7,Kharghar,11:46:15,11:46:15,17:17:44,17:22:44,21.0,23.0,Sunday,2024-06-21,Partly Cloudy
TRIP_496,MH-BUS-7,MUM_Route_B,STOP_10,Powai,13:49:24,13:53:24,23:59:49,00:03:49,46.0,28.0,Sunday,2024-06-05,Sunny
TRIP_497,MH-BUS-1,MUM_Route_D,STOP_7,Dadar,20:06:38,20:07:38,15:04:13,15:13:13,5.0,30.0,Monday,2024-06-26,Sunny
TRIP_498,MH-BUS-8,MUM_Route_B,STOP_15,Worli,11:34:00,11:51:00,12:27:48,12:29:48,32.0,39.0,Thursday,2024-07-07,Rainy
TRIP_499,MH-BUS-9,MUM_Route_A,STOP_20,Panvel,08:02:17,08:04:17,03:21:16,03:30:16,0.0,35.0,Saturday,2024-08-03,
TRIP_500,MH-BUS-10,MUM_Route_C,STOP_2,Dadar,18:02:35,18:10:35,04:38:35,04:39:35,16.0,20.0,Saturday,2024-07-26,Sunny
TRIP_501,MH-BUS-2,MUM_Route_E,STOP_15,Ghatkopar,04:36:09,04:47:09,21:01:53,211153,23.0,22.0,Thursday,2024-06-04,Sunny
TRIP_502,MH-BUS-8,MUM_Route_D,STOP_5,Kharghar,13:04:29,12:59:29,07:37:24,07:46:24,,0.0,Monday,2024-08-12,Sunny
TRIP_503,MH-BUS-9,MUM_Route_D,STOP_16,Ghatkopar,10:39:36,10:47:36,18:29:39,18:35:39,7.0,19.0,Monday,2024-07-28,Cloudy
TRIP_504,MH-BUS-7,MUM_Route_B,STOP_18,Vashi,07:20:24,07:16:24,22:26:13,22:34:13,18.0,,Monday,2024-07-24,Humid
TRIP_505,MH-BUS-7,MUM_Route_A,STOP_13,Belapur,07:33:26,07:49:26,01:52:17,01:57:17,23.0,17.0,Thursday,2024-08-10,Sunny
TRIP_506,MH-BUS-2,MUM_Route_D,STOP_3,Vashi,09:52:51,09:48:51,12:16:55,12:21:55,49.0,26.0,Tuesday,2024-08-04,MONSOON
TRIP_507,MH-BUS-2,MUM_Route_B,STOP_6,Powai,23:31:43,23:47:43,17:04:59,17:09:59,4.0,48.0,Wednesday,2024-08-28,Cloudy
TRIP_508,MH-BUS-7,MUM_Route_D,STOP_7,Vashi,00:27:18,00:35:18,03:30:20,03:38:20,16.0,66.0,Tuesday,2024-08-16,Sunny
TRIP_509,MH-BUS-9,MUM_Route_D,STOP_6,Vashi,00:44:50,00:43:50,20:16:33,20:21:33,22.0,19.0,Thursday,2024-08-24,Monsoon
TRIP_510,MH-BUS-10,MUM_Route_B,STOP_12,Nerul,10:08:42,,18:30:54,18:34:54,43.0,11.0,Friday,2024-07-03,Monsoon
TRIP_511,MH-BUS-5,MUM_Route_D,STOP_9,Kurla,11:59:37,12:14:37,11:36:00,11:39:00,25.0,7.0,Wednesday,2024-08-28,Sunny
TRIP_512,MH-BUS-10,MUM_Route_B,STOP_10,Belapur,14:42:28,02:47:28PM,15:32:20,154220,37.0,27.0,Monday,2024-06-20,Cloudy
TRIP_513,MH-BUS-7,MUM_Route_E,STOP_1,Panvel,16:47:04,16:45:04,21:42:43,21:49:43,,0.0,Saturday,2024-08-19,Humid
TRIP_514,MH-BUS-2,MUM_Route_B,STOP_11,CST,11:43:26,11:56:26,03:19:31,03:19:31,27.0,0.0,Sunday,2024-07-07,Partly Cloudy
TRIP_515,MH-BUS-1,MUM_Route_E,STOP_17,CST,15:13:38,15:09:38,03:05:15,03:12:15,18.0,14.0,Friday,2024-08-11,Rainy
TRIP_516,MH-BUS-7,MUM_Route_A,STOP_12,Kurla,05:28:31,05:24:31,02:25:40,02:28:40,22.0,31.0,Thursday,2024-08-23,Partly Cloudy
TRIP_517,MH-BUS-1,MUM_Route_A,STOP_13,Ghatkopar,06:12:46,06:20:46,15:54:56,15:57:56,36.0,23.0,Monday,2024-06-28,Sunny
TRIP_518,MH-BUS-8,MUM_Route_A,STOP_20,Worli,03:50:27,04:09:27,21:47:09,09:50:09PM,20.0,33.0,Saturday,2024-07-09,Sunny
TRIP_519,MH-BUS-10,MUM_Route_B,STOP_12,Dadar,08:53:04,09:00:04,10:22:02,10:22:02,22.0,18.0,Saturday,2024-06-23,Rainy
TRIP_520,MH-BUS-7,MUM_Route_A,STOP_8,CST,12:22:39,12:37:39,16:49:35,16:50:35,42.0,42.0,Wednesday,2024-06-24,Rainy
TRIP_521,MH-BUS-9,MUM_Route_E,STOP_20,CST,03:31:54,03:37:54,06:12:04,06:13:04,33.0,,Sunday,2024-06-08,Partly Cloudy
TRIP_522,MH-BUS-9,MUM_Route_A,STOP_11,Thane,19:38:31,19:46:31,12:27:48,12:33:48,5.0,4.0,Tuesday,2024-08-18,Rainy
TRIP_523,MH-BUS-8,MUM_Route_C,STOP_2,Lower Parel,20:07:55,20:16:55,03:31:04,03:36:04,17.0,25.0,Friday,2024-07-12,Partly Cloudy
TRIP_524,MH-BUS-1,MUM_Route_A,STOP_13,Mulund,07:58:32,08:11:32,17:43:27,17:48:27,25.0,24.0,Monday,2024-06-26,Sunny
TRIP_525,MH-BUS-2,MUM_Route_B,STOP_11,Powai,14:59:22,15:14:22,03:55:18,03:57:18,43.0,29.0,Sunday,2024-07-18,Rainy
TRIP_526,MH-BUS-3,MUM_Route_A,STOP_17,Churchgate,12:30:14,12:49:14,23:16:17,23:22:17,0.0,5.0,Wednesday,2024-08-05,Sunny
TRIP_527,MH-BUS-4,MUM_Route_E,STOP_18,Dadar,03:12:00,03:13:00,19:58:49,20:03:49,9.0,15.0,Sunday,2024-06-16,Sunny
TRIP_528,MH-BUS-6,MUM_Route_A,STOP_7,Kharghar,19:46:05,20:01:05,10:21:45,10:25:45,25.0,,Sunday,2024-08-03,Partly Cloudy
TRIP_529,MH-BUS-8,MUM_Route_D,STOP_2,Belapur,02:32:38,02:41:38,14:45:33,14:48:33,21.0,40.0,Monday,2024-08-16,
TRIP_530,MH-BUS-9,MUM_Route_E,STOP_4,Worli,19:11:24,19:14:24,10:35:38,10:36:38,44.0,23.0,Wednesday,2024-07-15,Humid
TRIP_531,MH-BUS-1,MUM_Route_E,STOP_2,Kurla,08:55:43,08:54:43,03:35:25,03:41:25,10.0,47.0,Monday,2024-07-07,Rainy
TRIP_532,MH-BUS-4,MUM_Route_C,STOP_11,Bandra,22:07:24,22:12:24,11:16:23,11:25:23,31.0,16.0,Saturday,2024-08-03,Cloudy
TRIP_533,MH-BUS-5,MUM_Route_E,STOP_6,Mulund,13:51:34,13:48:34,14:30:44,14:37:44,19.0,28.0,Wednesday,2024-06-21,Cloudy
TRIP_534,MH-BUS-1,MUM_Route_A,STOP_8,Colaba,10:50:44,11:03:44,21:28:42,21:29:42,0.0,16.0,Wednesday,2024-08-19,Partly Cloudy
TRIP_535,MH-BUS-9,MUM_Route_A,STOP_14,Colaba,14:39:25,14:47:25,06:50:43,06:52:43,10.0,0.0,Monday,2024-07-16,Monsoon
TRIP_536,MH-BUS-10,MUM_Route_C,STOP_20,Mulund,04:23:57,042657,03:23:42,03:29:42,4.0,14.0,Tuesday,2024-07-14,partly cloudy
TRIP_537,MH-BUS-1,MUM_Route_B,STOP_14,Nerul,12:59:56,13:13:56,03:43:39,03:43:39,50.0,0.0,Friday,2024-07-20,Cloudy
TRIP_538,MH-BUS-10,MUM_Route_C,STOP_8,Kurla,04:34:59,04:32:59,23:05:33,23:05:33,49.0,15.0,Thursday,2024-06-09,Partly Cloudy
TRIP_539,MH-BUS-5,MUM_Route_D,STOP_3,CST,22:33:07,22:43:07,04:08:52,04:11:52,18.0,21.0,Friday,2024-08-08,Monsoon
TRIP_540,MH-BUS-5,MUM_Route_B,STOP_1,Powai,05:38:33,,16:43:04,16:43:04,14.0,47.0,Wednesday,2024-06-08,Partly Cloudy
TRIP_541,MH-BUS-4,MUM_Route_B,STOP_6,Bandra,01:32:44,01:38:44,08:19:27,08:22:27,54.0,19.0,Tuesday,2024-08-12,
TRIP_542,MH-BUS-6,MUM_Route_C,STOP_11,Panvel,18:05:43,18:13:43,21:23:45,21:31:45,52.0,21.0,Friday,2024-07-07,Sunny
TRIP_543,MH-BUS-9,MUM_Route_C,STOP_19,CST,12:25:50,12:28:50,13:48:27,13:51:27,24.0,11.0,Monday,2024-06-24,Sunny
TRIP_544,MH-BUS-1,MUM_Route_B,STOP_15,Andheri,04:31:26,04:30:26,05:51:27,05:58:27,29.0,27.0,Tuesday,2024-06-21,Sunny
TRIP_545,MH-BUS-8,MUM_Route_B,STOP_18,Kharghar,11:18:16,11:35:16,05:43:54,05:45:54,39.0,2.0,Tuesday,2024-08-04,Humid
TRIP_546,MH-BUS-5,MUM_Route_E,STOP_13,Churchgate,14:23:35,14:38:35,14:27:25,14:34:25,55.0,0.0,Wednesday,2024-06-29,
TRIP_547,MH-BUS-8,MUM_Route_C,STOP_15,Nerul,03:38:22,03:55:22,17:17:05,17:21:05,12.0,21.0,Saturday,2024-06-23,Sunny
TRIP_548,MH-BUS-10,MUM_Route_E,STOP_7,Borivali,00:25:45,00:37:45,00:32:46,00:39:46,11.0,,Friday,2024-06-18,Rainy
TRIP_549,MH-BUS-5,MUM_Route_C,STOP_10,Dadar,13:36:46,13:41:46,01:10:31,01:13:31,39.0,23.0,Saturday,2024-06-11,
TRIP_550,MH-BUS-8,MUM_Route_E,STOP_13,Colaba,02:04:13,02:13:13,07:32:21,07:36:21,,50.0,Sunday,2024-07-04,Cloudy
TRIP_551,MH-BUS-4,MUM_Route_D,STOP_8,CST,13:32:19,13:49:19,00:56:12,00:57:12,37.0,36.0,Wednesday,2024-08-13,Sunny
TRIP_552,MH-BUS-6,MUM_Route_B,STOP_6,Kurla,11:27:42,11:41:42,04:11:42,04:17:42,,0.0,Thursday,2024-06-07,Cloudy
TRIP_553,MH-BUS-6,MUM_Route_E,STOP_2,Ghatkopar,06:52:22,06:51:22,08:05:16,08:10:16,,43.0,Friday,2024-08-04,Rainy
TRIP_554,MH-BUS-4,MUM_Route_D,STOP_3,Belapur,08:54:01,08:55:01,11:02:16,11:06:16,45.0,9.0,Thursday,2024-07-09,Humid
TRIP_555,MH-BUS-6,MUM_Route_E,STOP_18,Dadar,12:13:59,12:24:59,07:44:26,07:47:26,1.0,54.0,Monday,2024-06-01,Monsoon
TRIP_556,MH-BUS-5,MUM_Route_C,STOP_4,Borivali,14:35:27,14:46:27,13:34:03,13:38:03,11.0,22.0,Tuesday,2024-06-23,Cloudy
TRIP_557,MH-BUS-6,MUM_Route_B,STOP_6,Kharghar,09:25:30,09:41:30,19:25:57,19:34:57,29.0,35.0,Tuesday,2024-06-29,Sunny
TRIP_558,MH-BUS-6,MUM_Route_C,STOP_20,Nerul,07:17:38,07:24:38,05:43:15,05:43:15,13.0,31.0,Monday,2024-07-18,Humid
TRIP_559,MH-BUS-5,MUM_Route_A,STOP_11,Kharghar,05:28:31,05:29:31,16:01:31,16:07:31,0.0,22.0,Wednesday,2024-07-11,Rainy
TRIP_560,MH-BUS-1,MUM_Route_D,STOP_3,Belapur,04:55:52,05:06:52,05:46:46,05:54:46,36.0,10.0,Thursday,2024-08-22,
TRIP_561,MH-BUS-8,MUM_Route_E,STOP_12,CST,12:31:52,12:33:52,23:57:14,,26.0,18.0,Saturday,2024-07-14,Sunny
TRIP_562,MH-BUS-7,MUM_Route_B,STOP_4,Thane,01:13:54,01:23:54,10:36:54,10:39:54,37.0,6.0,Tuesday,2024-08-15,Partly Cloudy
TRIP_563,MH-BUS-4,MUM_Route_C,STOP_12,Vashi,22:36:10,22:54:10,06:09:36,06:11:36,80.0,2.0,Friday,2024-07-09,Humid
TRIP_564,MH-BUS-3,MUM_Route_D,STOP_20,Dadar,08:10:02,08:16:02,18:47:03,18:55:03,32.0,11.0,Sunday,2024-07-06,Monsoon
TRIP_565,MH-BUS-2,MUM_Route_B,STOP_1,Belapur,10:58:47,11:02:47,02:43:27,02:49:27,,,Sunday,2024-08-25,Monsoon
TRIP_566,MH-BUS-2,MUM_Route_B,STOP_13,Kharghar,12:19:30,12:31:30,12:20:38,12:24:38,19.0,,Tuesday,2024-08-23,
TRIP_567,MH-BUS-6,MUM_Route_E,STOP_20,Chembur,04:52:48,04:56:48,14:47:38,14:47:38,30.0,21.0,Monday,2024-08-11,Partly Cloudy
TRIP_568,MH-BUS-10,MUM_Route_C,STOP_15,Lower Parel,18:06:41,,21:45:56,21:54:56,21.0,8.0,Sunday,2024-07-26,Monsoon
TRIP_569,MH-BUS-7,MUM_Route_B,STOP_12,Mulund,06:14:23,06:15:23,00:12:36,00:22:36,44.0,13.0,Saturday,2024-08-28,Monsoon
TRIP_570,MH-BUS-2,MUM_Route_A,STOP_19,Kurla,19:22:23,19:42:23,22:47:35,22:52:35,28.0,0.0,Monday,2024-07-01,Humid
TRIP_571,MH-BUS-2,MUM_Route_E,STOP_4,Thane,02:55:01,02:57:01,00:01:48,,55.0,0.0,Saturday,2024-07-11,Partly Cloudy
TRIP_572,MH-BUS-2,MUM_Route_B,STOP_3,Panvel,08:15:03,08:15:03,12:19:24,12:26:24,21.0,18.0,Thursday,2024-07-25,Partly Cloudy
TRIP_573,MH-BUS-1,MUM_Route_D,STOP_13,Andheri,05:36:48,05:35:48,03:07:43,03:08:43,46.0,0.0,Friday,2024-07-16,Rainy
TRIP_574,MH-BUS-3,MUM_Route_D,STOP_15,Powai,22:16:57,,21:47:57,21:51:57,38.0,10.0,Friday,2024-06-08,MONSOON
TRIP_575,MH-BUS-6,MUM_Route_A,STOP_10,Thane,12:10:58,12:18:58,09:49:21,09:53:21,19.0,0.0,Sunday,2024-06-17,Rainy
TRIP_576,MH-BUS-8,MUM_Route_E,STOP_5,Panvel,23:31:27,23:37:27,13:33:33,01:33:33PM,29.0,17.0,Saturday,2024-07-10,Sunny
TRIP_577,MH-BUS-4,MUM_Route_C,STOP_4,Chembur,00:01:01,23:57:01,11:01:36,11:06:36,35.0,31.0,Saturday,2024-08-20,Rainy
TRIP_578,MH-BUS-1,MUM_Route_C,STOP_12,Worli,11:39:22,11:59:22,20:35:12,20:37:12,31.0,30.0,Saturday,2024-06-19,Partly Cloudy
TRIP_579,MH-BUS-1,MUM_Route_B,STOP_7,Mulund,01:33:13,01:28:13,17:08:24,17:10:24,45.0,8.0,Saturday,2024-08-14,
TRIP_580,MH-BUS-4,MUM_Route_E,STOP_14,Borivali,03:22:31,03:31:31,10:37:05,10:43:05,0.0,22.0,Tuesday,2024-08-09,Cloudy
TRIP_581,MH-BUS-7,MUM_Route_D,STOP_16,Andheri,16:39:59,16:37:59,01:10:11,01:18:11,25.0,24.0,Tuesday,2024-07-19,Partly Cloudy
TRIP_582,MH-BUS-2,MUM_Route_C,STOP_4,Kurla,22:47:05,22:58:05,03:51:43,04:01:43,35.0,13.0,Thursday,2024-07-09,Rainy
TRIP_583,MH-BUS-8,MUM_Route_D,STOP_1,Nerul,09:09:09,091209,09:45:36,09:55:36,54.0,0.0,Tuesday,2024-08-09,
TRIP_584,MH-BUS-4,MUM_Route_A,STOP_11,Kurla,06:32:26,06:44:26,13:06:40,13:09:40,48.0,32.0,Monday,2024-07-20,Rainy
TRIP_585,MH-BUS-5,MUM_Route_D,STOP_1,Borivali,23:49:17,00:08:17,17:20:57,17:26:57,6.0,18.0,Thursday,2024-08-17,Monsoon
TRIP_586,MH-BUS-1,MUM_Route_A,STOP_11,Belapur,09:35:03,09:32:03,14:16:11,14:22:11,4.0,36.0,Monday,2024-08-16,Sunny
TRIP_587,MH-BUS-8,MUM_Route_A,STOP_13,Andheri,03:44:56,,12:17:35,12:26:35,16.0,32.0,Tuesday,2024-08-01,Sunny
TRIP_588,MH-BUS-7,MUM_Route_E,STOP_12,Worli,04:04:00,04:20:00,17:55:05,17:59:05,68.0,22.0,Sunday,2024-07-12,Cloudy
TRIP_589,MH-BUS-5,MUM_Route_E,STOP_2,Colaba,23:39:00,11:44:00PM,21:07:52,21:17:52,50.0,42.0,Friday,2024-08-31,Partly Cloudy
TRIP_590,MH-BUS-7,MUM_Route_C,STOP_15,Nerul,08:26:30,08:38:30,05:00:23,05:10:23,12.0,13.0,Thursday,2024-07-27,
TRIP_591,MH-BUS-8,MUM_Route_B,STOP_11,Colaba,03:44:06,04:01:06,14:02:37,14:08:37,39.0,35.0,Tuesday,2024-08-29,Rainy
TRIP_592,MH-BUS-4,MUM_Route_D,STOP_2,CST,04:59:27,05:03:27,07:36:15,07:36:15,21.0,,Wednesday,2024-06-16,Partly Cloudy
TRIP_593,MH-BUS-10,MUM_Route_A,STOP_11,Thane,22:29:15,,02:48:22,02:54:22,46.0,16.0,Saturday,2024-06-27,Cloudy
TRIP_594,MH-BUS-1,MUM_Route_D,STOP_1,Lower Parel,03:27:01,03:43:01,23:21:18,23:26:18,30.0,32.0,Wednesday,2024-08-05,Partly Cloudy
TRIP_595,MH-BUS-7,MUM_Route_C,STOP_4,Mulund,08:12:41,08:28:41,11:00:02,11:10:02,29.0,12.0,Tuesday,2024-08-03,Cloudy
TRIP_596,MH-BUS-9,MUM_Route_D,STOP_19,Belapur,15:08:16,15:23:16,02:26:07,,0.0,39.0,Sunday,2024-07-23,
TRIP_597,MH-BUS-5,MUM_Route_A,STOP_4,Andheri,21:36:33,21:40:33,12:39:12,12:40:12,22.0,0.0,Sunday,2024-06-18,Partly Cloudy
TRIP_598,MH-BUS-3,MUM_Route_C,STOP_5,Mulund,07:44:52,07:49:52,08:48:01,08:57:01,3.0,20.0,Saturday,2024-07-11,Cloudy
TRIP_599,MH-BUS-3,MUM_Route_B,STOP_8,Mulund,07:12:53,07:23:53,08:21:16,08:21:16,26.0,39.0,Tuesday,2024-07-21,Sunny
TRIP_600,MH-BUS-2,MUM_Route_B,STOP_3,Belapur,02:49:24,03:01:24,05:13:39,05:21:39AM,33.0,19.0,Thursday,2024-08-19,
TRIP_601,MH-BUS-6,MUM_Route_E,STOP_13,Andheri,16:17:23,16:32:23,00:42:16,00:42:16,26.0,10.0,Saturday,2024-07-17,
TRIP_602,MH-BUS-1,MUM_Route_B,STOP_2,Churchgate,05:30:36,05:29:36,22:55:27,22:57:27,5.0,0.0,Tuesday,2024-08-26,Rainy
TRIP_603,MH-BUS-9,MUM_Route_C,STOP_19,Colaba,00:53:59,00:50:59,02:36:13,02:38:13,21.0,12.0,Monday,2024-08-04,Cloudy
TRIP_604,MH-BUS-8,MUM_Route_B,STOP_1,Kurla,01:10:43,01:29:43,08:26:27,08:36:27,27.0,0.0,Thursday,2024-07-15,Humid
TRIP_605,MH-BUS-8,MUM_Route_A,STOP_12,Borivali,01:07:42,01:27:42,04:08:07,04:12:07,12.0,0.0,Friday,2024-06-07,Cloudy
TRIP_606,MH-BUS-8,MUM_Route_C,STOP_18,Mulund,14:37:08,14:33:08,00:12:19,00:14:19,23.0,10.0,Sunday,2024-08-20,Cloudy
TRIP_607,MH-BUS-4,MUM_Route_D,STOP_15,Panvel,20:36:08,20:55:08,06:46:15,06:52:15,20.0,41.0,Monday,2024-08-16,Humid
TRIP_608,MH-BUS-8,MUM_Route_E,STOP_6,Kharghar,02:10:14,02:11:14,20:05:53,20:15:53,12.0,46.0,Saturday,2024-07-12,Cloudy
TRIP_609,MH-BUS-1,MUM_Route_D,STOP_6,Belapur,10:13:41,10:25:41,19:06:30,19:15:30,-5.0,0.0,Sunday,2024-08-03,Cloudy
TRIP_610,MH-BUS-6,MUM_Route_E,STOP_14,Lower Parel,06:48:01,06:59:01,12:50:05,13:00:05,43.0,,Friday,2024-07-26,Humid
TRIP_611,MH-BUS-1,MUM_Route_D,STOP_7,Ghatkopar,17:32:19,17:42:19,03:58:35,04:03:35,32.0,4.0,Thursday,2024-08-31,Cloudy
TRIP_612,MH-BUS-3,MUM_Route_E,STOP_11,Kurla,20:57:45,,10:15:50,10:16:50,15.0,32.0,Sunday,2024-06-12,Humid
TRIP_613,MH-BUS-5,MUM_Route_A,STOP_20,Borivali,12:11:35,122035,11:55:57,12:04:57,58.0,24.0,Tuesday,2024-07-30,Sunny
TRIP_614,MH-BUS-4,MUM_Route_B,STOP_10,Belapur,04:14:58,04:19:58,05:49:26,05:57:26,20.0,26.0,Monday,2024-08-29,Monsoon
TRIP_615,MH-BUS-8,MUM_Route_A,STOP_11,Andheri,06:49:38,06:44:38,11:55:07,11:56:07,29.0,29.0,Wednesday,2024-07-16,Rainy
TRIP_616,MH-BUS-10,MUM_Route_D,STOP_11,Dadar,02:06:53,02:25:53AM,02:28:06,02:35:06,14.0,34.0,Sunday,2024-08-29,Sunny
TRIP_617,MH-BUS-6,MUM_Route_B,STOP_7,Churchgate,12:46:16,12:52:16,11:59:20,11:59:20,33.0,0.0,Saturday,2024-06-14,Humid
TRIP_618,MH-BUS-2,MUM_Route_C,STOP_18,Kharghar,16:51:11,16:49:11,22:36:30,22:42:30,26.0,0.0,Wednesday,2024-08-08,Partly Cloudy
TRIP_619,MH-BUS-5,MUM_Route_E,STOP_18,Vashi,15:25:17,15:21:17,21:45:35,21:51:35,40.0,0.0,Sunday,2024-08-09,Rainy
TRIP_620,MH-BUS-3,MUM_Route_A,STOP_14,Mulund,02:41:53,02:58:53,01:45:34,01:53:34,3.0,3.0,Thursday,2024-06-16,Humid
TRIP_621,MH-BUS-6,MUM_Route_D,STOP_12,Colaba,16:16:00,16:21:00,18:13:54,18:21:54,13.0,27.0,Saturday,2024-06-26,Humid
TRIP_622,MH-BUS-5,MUM_Route_C,STOP_16,Lower Parel,19:50:43,20:07:43,02:18:04,02:25:04,4.0,48.0,Tuesday,2024-08-29,Rainy
TRIP_623,MH-BUS-3,MUM_Route_A,STOP_17,Borivali,10:39:33,10:38:33,03:00:05,03:00:05,15.0,0.0,Tuesday,2024-06-08,Partly Cloudy
TRIP_624,MH-BUS-5,MUM_Route_D,STOP_17,Andheri,18:01:01,18:03:01,20:00:04,20:00:04,31.0,29.0,Monday,2024-06-01,Rainy
TRIP_625,MH-BUS-2,MUM_Route_C,STOP_16,Lower Parel,06:16:16,06:27:16,08:17:45,08:23:45,37.0,13.0,Sunday,2024-06-08,Monsoon
TRIP_626,MH-BUS-1,MUM_Route_A,STOP_4,Mulund,07:26:15,07:43:15,11:02:34,11:12:34,30.0,23.0,Saturday,2024-07-31,Rainy
TRIP_627,MH-BUS-3,MUM_Route_A,STOP_16,Kharghar,12:35:41,12:49:41,06:24:37,06:33:37,29.0,30.0,Sunday,2024-07-27,Monsoon
TRIP_628,MH-BUS-6,MUM_Route_A,STOP_2,CST,15:50:59,16:05:59,16:15:42,16:23:42,38.0,0.0,Friday,2024-08-18,HUMID
TRIP_629,MH-BUS-10,MUM_Route_E,STOP_6,Bandra,19:47:55,19:47:55,15:19:38,15:28:38,37.0,19.0,Wednesday,2024-06-05,Humid
TRIP_630,MH-BUS-8,MUM_Route_D,STOP_13,Vashi,04:15:39,04:20:39,18:22:13,,33.0,15.0,Thursday,2024-08-08,Humid
TRIP_631,MH-BUS-2,MUM_Route_B,STOP_9,Worli,10:51:50,11:00:50,05:40:44,05:40:44,33.0,33.0,Sunday,2024-06-18,Partly Cloudy
TRIP_632,MH-BUS-7,MUM_Route_C,STOP_5,Dadar,16:02:04,16:14:04,08:16:13,08:16:13,,5.0,Tuesday,2024-07-29,Sunny
TRIP_633,MH-BUS-1,MUM_Route_A,STOP_3,Borivali,05:42:06,05:37:06,06:31:52,06:34:52,29.0,13.0,Sunday,2024-06-09,Sunny
TRIP_634,MH-BUS-9,MUM_Route_A,STOP_1,CST,19:25:09,19:43:09,21:13:30,21:15:30,14.0,13.0,Thursday,2024-07-10,Monsoon
TRIP_635,MH-BUS-3,MUM_Route_A,STOP_5,Worli,19:31:18,19:36:18,17:37:07,17:41:07,27.0,41.0,Sunday,2024-08-22,Humid
TRIP_636,MH-BUS-10,MUM_Route_E,STOP_8,Kurla,07:20:16,07:39:16,22:33:43,22:35:43,53.0,43.0,Sunday,2024-07-22,Monsoon
TRIP_637,MH-BUS-10,MUM_Route_C,STOP_12,CST,14:19:04,14:18:04,00:37:11,00:46:11,37.0,8.0,Tuesday,2024-07-19,Rainy
TRIP_638,MH-BUS-9,MUM_Route_A,STOP_1,CST,18:33:35,18:51:35,15:29:20,15:37:20,24.0,0.0,Monday,2024-08-03,Cloudy
TRIP_639,MH-BUS-9,MUM_Route_B,STOP_1,Nerul,09:32:17,09:33:17,12:01:11,12:03:11,23.0,35.0,Monday,2024-07-25,Cloudy
TRIP_640,MH-BUS-1,MUM_Route_A,STOP_13,Belapur,01:14:25,01:24:25,08:46:02,08:48:02,16.0,3.0,Friday,2024-07-06,
TRIP_641,MH-BUS-10,MUM_Route_C,STOP_7,Lower Parel,11:51:21,12:01:21,17:44:21,17:54:21,50.0,18.0,Sunday,2024-06-14,Sunny
TRIP_642,MH-BUS-8,MUM_Route_A,STOP_5,Vashi,12:07:00,12:09:00,07:36:32,07:41:32,20.0,38.0,Tuesday,2024-07-22,Monsoon
TRIP_643,MH-BUS-2,MUM_Route_B,STOP_2,Dadar,23:01:01,23:02:01,08:30:48,,34.0,14.0,Tuesday,2024-07-21,Rainy
TRIP_644,MH-BUS-3,MUM_Route_D,STOP_20,Colaba,21:50:55,21:46:55,23:50:16,23:52:16,5.0,16.0,Sunday,2024-08-24,Cloudy
TRIP_645,MH-BUS-1,MUM_Route_E,STOP_15,Kharghar,15:29:39,15:29:39,23:28:14,23:29:14,,26.0,Wednesday,2024-06-07,Cloudy
TRIP_646,MH-BUS-5,MUM_Route_D,STOP_8,Powai,15:08:27,15:17:27,06:42:48,06:43:48,40.0,5.0,Wednesday,2024-07-14,Humid
TRIP_647,MH-BUS-7,MUM_Route_B,STOP_13,Thane,23:30:34,23:27:34,05:48:06,05:52:06,17.0,22.0,Saturday,2024-08-26,Rainy
TRIP_648,MH-BUS-3,MUM_Route_A,STOP_3,Colaba,20:14:35,08:24:35PM,19:24:46,19:27:46,48.0,43.0,Tuesday,2024-08-21,Humid
TRIP_649,MH-BUS-9,MUM_Route_C,STOP_13,CST,03:00:15,03:09:15,00:14:09,00:23:09,20.0,18.0,Thursday,2024-07-23,Humid
TRIP_650,MH-BUS-5,MUM_Route_E,STOP_5,Bandra,12:45:38,12:59:38,16:57:18,17:00:18,0.0,21.0,Thursday,2024-07-06,Rainy
TRIP_651,MH-BUS-1,MUM_Route_A,STOP_13,Borivali,03:34:05,03:34:05,22:24:40,22:31:40,30.0,40.0,Tuesday,2024-07-01,Humid
TRIP_652,MH-BUS-8,MUM_Route_A,STOP_18,Lower Parel,00:18:41,00:28:41,21:33:05,21:38:05,15.0,7.0,Monday,2024-06-01,Sunny
